pair,hour_of_week,spread_multiplier,n_quotes,source
USDSEK,60,0.4968,720.0,dukascopy_sample
USDSEK,61,0.4935,720.0,dukascopy_sample
USDSEK,62,0.5028,720.0,dukascopy_sample
USDSEK,63,0.5107,720.0,dukascopy_sample
USDSEK,64,0.6108,720.0,dukascopy_sample
USDSEK,65,0.6182,720.0,dukascopy_sample
USDSEK,66,0.6618,718.0,dukascopy_sample
USDSEK,67,0.6849,720.0,dukascopy_sample
USDSEK,68,0.9384,720.0,dukascopy_sample
USDSEK,69,4.8023,626.0,dukascopy_sample
USDSEK,70,2.0869,719.0,dukascopy_sample
USDSEK,71,1.7491,719.0,dukascopy_sample
USDSEK,72,1.0441,720.0,dukascopy_sample
USDSEK,73,1.0673,720.0,dukascopy_sample
USDSEK,74,0.9713,719.0,dukascopy_sample
USDSEK,75,1.0478,717.0,dukascopy_sample
USDSEK,76,1.0381,720.0,dukascopy_sample
USDSEK,77,0.9472,720.0,dukascopy_sample
USDSEK,78,0.5871,720.0,dukascopy_sample
USDSEK,79,0.5246,720.0,dukascopy_sample
USDSEK,80,0.4921,720.0,dukascopy_sample
USDSEK,81,0.4861,720.0,dukascopy_sample
USDSEK,82,0.4699,720.0,dukascopy_sample
USDSEK,83,0.4857,720.0,dukascopy_sample
USDSEK,84,0.5,720.0,dukascopy_sample
USDSEK,85,0.4972,720.0,dukascopy_sample
USDSEK,86,0.4912,720.0,dukascopy_sample
USDSEK,87,0.532,720.0,dukascopy_sample
USDSEK,88,0.6117,720.0,dukascopy_sample
USDSEK,89,0.6353,720.0,dukascopy_sample
USDSEK,90,0.6312,720.0,dukascopy_sample
USDSEK,91,0.691,720.0,dukascopy_sample
USDSEK,92,0.8907,719.0,dukascopy_sample
USDSEK,93,4.9744,658.0,dukascopy_sample
USDSEK,94,2.3498,715.0,dukascopy_sample
USDSEK,95,1.8961,717.0,dukascopy_sample
USDSEK,96,1.1975,720.0,dukascopy_sample
USDSEK,97,1.1891,720.0,dukascopy_sample
USDSEK,98,1.2081,720.0,dukascopy_sample
USDSEK,99,1.0515,720.0,dukascopy_sample
USDSEK,100,1.0008,716.0,dukascopy_sample
USDSEK,101,0.9968,720.0,dukascopy_sample
USDSEK,102,0.6163,720.0,dukascopy_sample
USDSEK,103,0.5102,720.0,dukascopy_sample
USDSEK,104,0.5172,720.0,dukascopy_sample
USDSEK,105,0.5093,720.0,dukascopy_sample
USDSEK,106,0.4959,720.0,dukascopy_sample
USDSEK,107,0.4963,720.0,dukascopy_sample
USDSEK,108,0.513,720.0,dukascopy_sample
USDSEK,109,0.5153,720.0,dukascopy_sample
USDSEK,110,0.5144,720.0,dukascopy_sample
USDSEK,111,0.5505,720.0,dukascopy_sample
USDSEK,112,0.6377,720.0,dukascopy_sample
USDSEK,113,0.6335,720.0,dukascopy_sample
USDSEK,114,0.6715,720.0,dukascopy_sample
USDSEK,115,0.7299,720.0,dukascopy_sample
USDSEK,116,1.281,718.0,dukascopy_sample
USDSEK,165,9.1057,595.0,dukascopy_sample
USDSEK,166,4.4168,751.0,dukascopy_sample
USDSEK,167,2.5944,777.0,dukascopy_sample
USDTRY,0,0.5542,441.0,dukascopy_sample
USDTRY,1,0.7225,460.0,dukascopy_sample
USDTRY,2,1.5354,459.0,dukascopy_sample
USDTRY,3,1.1804,466.0,dukascopy_sample
USDTRY,4,1.071,589.0,dukascopy_sample
USDTRY,5,1.2056,588.0,dukascopy_sample
USDTRY,6,0.9967,812.0,dukascopy_sample
USDTRY,7,0.639,840.0,dukascopy_sample
USDTRY,8,0.5204,833.0,dukascopy_sample
USDTRY,9,0.5083,835.0,dukascopy_sample
USDTRY,10,0.5103,829.0,dukascopy_sample
USDTRY,11,0.5278,833.0,dukascopy_sample
USDTRY,12,0.4785,825.0,dukascopy_sample
USDTRY,13,0.4377,808.0,dukascopy_sample
USDTRY,14,0.4621,822.0,dukascopy_sample
USDTRY,15,0.6647,829.0,dukascopy_sample
USDTRY,16,0.7661,801.0,dukascopy_sample
USDTRY,17,0.7377,769.0,dukascopy_sample
USDTRY,18,0.8147,786.0,dukascopy_sample
USDTRY,19,0.9682,732.0,dukascopy_sample
USDTRY,20,1.5124,677.0,dukascopy_sample
USDTRY,21,1.1887,367.0,dukascopy_sample
USDTRY,22,1.0285,465.0,dukascopy_sample
USDTRY,23,1.1048,482.0,dukascopy_sample
USDTRY,24,0.9644,475.0,dukascopy_sample
USDTRY,25,0.7623,438.0,dukascopy_sample
USDTRY,26,0.9242,439.0,dukascopy_sample
USDTRY,27,1.7951,526.0,dukascopy_sample
USDTRY,28,1.8963,638.0,dukascopy_sample
USDTRY,29,1.6535,725.0,dukascopy_sample
USDTRY,30,0.6863,824.0,dukascopy_sample
USDTRY,31,0.4871,832.0,dukascopy_sample
USDTRY,32,0.4654,831.0,dukascopy_sample
USDTRY,33,0.4749,836.0,dukascopy_sample
USDTRY,34,0.5437,835.0,dukascopy_sample
USDTRY,35,0.5261,834.0,dukascopy_sample
USDTRY,36,0.5041,837.0,dukascopy_sample
USDTRY,37,0.582,835.0,dukascopy_sample
USDTRY,38,0.6734,835.0,dukascopy_sample
USDTRY,39,0.7346,810.0,dukascopy_sample
USDTRY,40,0.986,776.0,dukascopy_sample
USDTRY,41,1.4331,803.0,dukascopy_sample
USDTRY,42,1.5032,794.0,dukascopy_sample
USDTRY,43,1.4019,725.0,dukascopy_sample
USDTRY,44,0.9136,635.0,dukascopy_sample
USDTRY,45,1.0805,371.0,dukascopy_sample
USDTRY,46,0.8353,458.0,dukascopy_sample
USDTRY,47,1.4237,542.0,dukascopy_sample
USDTRY,48,0.9897,568.0,dukascopy_sample
USDTRY,49,1.1149,619.0,dukascopy_sample
USDTRY,50,1.129,647.0,dukascopy_sample
USDTRY,51,1.2883,569.0,dukascopy_sample
USDTRY,52,0.957,484.0,dukascopy_sample
USDTRY,53,1.4472,601.0,dukascopy_sample
USDTRY,54,0.9839,700.0,dukascopy_sample
USDTRY,55,0.6275,717.0,dukascopy_sample
USDTRY,56,0.5529,715.0,dukascopy_sample
USDTRY,57,0.5714,709.0,dukascopy_sample
USDTRY,58,0.5815,710.0,dukascopy_sample
USDTRY,59,0.6231,713.0,dukascopy_sample
USDTRY,60,0.6196,707.0,dukascopy_sample
USDTRY,61,0.654,715.0,dukascopy_sample
USDTRY,62,1.1686,720.0,dukascopy_sample
USDTRY,63,0.83,712.0,dukascopy_sample
USDTRY,64,1.7277,715.0,dukascopy_sample
USDTRY,65,1.9202,699.0,dukascopy_sample
USDTRY,66,1.8356,682.0,dukascopy_sample
USDTRY,67,2.0412,663.0,dukascopy_sample
USDTRY,68,2.4097,552.0,dukascopy_sample
USDTRY,69,0.9617,292.0,dukascopy_sample
USDTRY,70,0.672,322.0,dukascopy_sample
USDTRY,71,0.7114,324.0,dukascopy_sample
USDTRY,72,1.3456,408.0,dukascopy_sample
USDTRY,73,0.7856,359.0,dukascopy_sample
USDTRY,74,1.3622,393.0,dukascopy_sample
USDTRY,75,1.8895,433.0,dukascopy_sample
USDTRY,76,2.3007,458.0,dukascopy_sample
USDTRY,77,1.9126,542.0,dukascopy_sample
USDTRY,78,1.2128,709.0,dukascopy_sample
USDTRY,79,0.574,718.0,dukascopy_sample
USDTRY,80,0.5486,717.0,dukascopy_sample
USDTRY,81,0.5556,714.0,dukascopy_sample
USDTRY,82,0.5819,717.0,dukascopy_sample
USDTRY,83,0.6212,713.0,dukascopy_sample
USDTRY,84,0.6321,717.0,dukascopy_sample
USDTRY,85,0.6015,717.0,dukascopy_sample
USDTRY,86,0.8181,719.0,dukascopy_sample
USDTRY,87,0.9738,720.0,dukascopy_sample
USDTRY,88,1.2596,712.0,dukascopy_sample
USDTRY,89,1.4911,653.0,dukascopy_sample
USDTRY,90,1.4056,621.0,dukascopy_sample
USDTRY,91,1.6433,660.0,dukascopy_sample
USDTRY,92,2.0263,591.0,dukascopy_sample
USDTRY,93,0.8517,386.0,dukascopy_sample
USDTRY,94,0.9526,444.0,dukascopy_sample
USDTRY,95,1.1601,446.0,dukascopy_sample
USDTRY,96,1.1753,503.0,dukascopy_sample
USDTRY,97,1.0555,460.0,dukascopy_sample
USDTRY,98,1.2834,483.0,dukascopy_sample
USDTRY,99,1.2549,520.0,dukascopy_sample
USDTRY,100,1.3617,530.0,dukascopy_sample
USDTRY,101,1.6051,672.0,dukascopy_sample
USDTRY,102,0.9078,710.0,dukascopy_sample
USDTRY,103,0.5831,716.0,dukascopy_sample
USDTRY,104,0.5558,703.0,dukascopy_sample
USDTRY,105,0.6021,710.0,dukascopy_sample
USDTRY,106,0.6497,711.0,dukascopy_sample
USDTRY,107,0.6207,718.0,dukascopy_sample
USDTRY,108,0.6484,716.0,dukascopy_sample
USDTRY,109,0.7045,720.0,dukascopy_sample
USDTRY,110,0.6607,716.0,dukascopy_sample
USDTRY,111,0.802,711.0,dukascopy_sample
USDTRY,112,1.4035,705.0,dukascopy_sample
USDTRY,113,2.4207,691.0,dukascopy_sample
USDTRY,114,2.4165,658.0,dukascopy_sample
USDTRY,115,2.3847,575.0,dukascopy_sample
USDTRY,116,1.5311,452.0,dukascopy_sample
USDTRY,165,0.9983,328.0,dukascopy_sample
USDTRY,166,0.6247,360.0,dukascopy_sample
USDTRY,167,0.6035,401.0,dukascopy_sample
USDZAR,0,1.1201,741.0,dukascopy_sample
USDZAR,1,1.1224,743.0,dukascopy_sample
USDZAR,2,1.1616,744.0,dukascopy_sample
USDZAR,3,1.1252,714.0,dukascopy_sample
USDZAR,4,1.0788,805.0,dukascopy_sample
USDZAR,5,0.8689,822.0,dukascopy_sample
USDZAR,6,0.7185,838.0,dukascopy_sample
USDZAR,7,0.61,840.0,dukascopy_sample
USDZAR,8,0.6087,840.0,dukascopy_sample
USDZAR,9,0.6068,840.0,dukascopy_sample
USDZAR,10,0.6079,840.0,dukascopy_sample
USDZAR,11,0.5968,840.0,dukascopy_sample
USDZAR,12,0.5907,840.0,dukascopy_sample
USDZAR,13,0.5791,840.0,dukascopy_sample
USDZAR,14,0.5954,840.0,dukascopy_sample
USDZAR,15,0.598,840.0,dukascopy_sample
USDZAR,16,0.7319,838.0,dukascopy_sample
USDZAR,17,0.7542,830.0,dukascopy_sample
USDZAR,18,0.7906,834.0,dukascopy_sample
USDZAR,19,0.8142,830.0,dukascopy_sample
USDZAR,20,0.935,812.0,dukascopy_sample
USDZAR,21,2.7936,599.0,dukascopy_sample
USDZAR,22,2.4546,658.0,dukascopy_sample
USDZAR,23,1.8652,765.0,dukascopy_sample
USDZAR,24,1.0884,803.0,dukascopy_sample
USDZAR,25,1.1421,805.0,dukascopy_sample
USDZAR,26,1.1098,819.0,dukascopy_sample
USDZAR,27,1.0957,776.0,dukascopy_sample
USDZAR,28,1.0976,781.0,dukascopy_sample
USDZAR,29,0.8768,818.0,dukascopy_sample
USDZAR,30,0.6802,840.0,dukascopy_sample
USDZAR,31,0.6118,840.0,dukascopy_sample
USDZAR,32,0.6074,840.0,dukascopy_sample
USDZAR,33,0.6042,840.0,dukascopy_sample
USDZAR,34,0.6045,840.0,dukascopy_sample
USDZAR,35,0.5912,840.0,dukascopy_sample
USDZAR,36,0.6103,840.0,dukascopy_sample
USDZAR,37,0.6121,840.0,dukascopy_sample
USDZAR,38,0.6208,840.0,dukascopy_sample
USDZAR,39,0.6188,840.0,dukascopy_sample
USDZAR,40,0.7335,836.0,dukascopy_sample
USDZAR,41,0.7713,836.0,dukascopy_sample
USDZAR,42,0.7923,831.0,dukascopy_sample
USDZAR,43,0.8074,827.0,dukascopy_sample
USDZAR,44,0.9955,799.0,dukascopy_sample
USDZAR,45,3.3172,579.0,dukascopy_sample
USDZAR,46,2.5475,767.0,dukascopy_sample
USDZAR,47,1.7121,787.0,dukascopy_sample
USDZAR,48,1.154,806.0,dukascopy_sample
USDZAR,49,1.0899,811.0,dukascopy_sample
USDZAR,50,1.1091,810.0,dukascopy_sample
USDZAR,51,1.1477,794.0,dukascopy_sample
USDZAR,52,1.0883,686.0,dukascopy_sample
USDZAR,53,0.8611,707.0,dukascopy_sample
USDZAR,54,0.6873,720.0,dukascopy_sample
USDZAR,55,0.6044,720.0,dukascopy_sample
USDZAR,56,0.6055,720.0,dukascopy_sample
USDZAR,57,0.5942,720.0,dukascopy_sample
USDZAR,58,0.5863,720.0,dukascopy_sample
USDZAR,59,0.5952,720.0,dukascopy_sample
USDZAR,60,0.6139,720.0,dukascopy_sample
USDZAR,61,0.6006,720.0,dukascopy_sample
USDZAR,62,0.6003,720.0,dukascopy_sample
USDZAR,63,0.5975,720.0,dukascopy_sample
USDZAR,64,0.7118,718.0,dukascopy_sample
USDZAR,65,0.7926,717.0,dukascopy_sample
USDZAR,66,0.8565,716.0,dukascopy_sample
USDZAR,67,0.8478,710.0,dukascopy_sample
USDZAR,68,0.9663,691.0,dukascopy_sample
USDZAR,69,4.6981,444.0,dukascopy_sample
USDZAR,70,2.7704,633.0,dukascopy_sample
USDZAR,71,1.7188,668.0,dukascopy_sample
USDZAR,72,1.2717,668.0,dukascopy_sample
USDZAR,73,1.1693,702.0,dukascopy_sample
USDZAR,74,1.208,675.0,dukascopy_sample
USDZAR,75,1.0921,658.0,dukascopy_sample
USDZAR,76,1.0168,675.0,dukascopy_sample
USDZAR,77,0.867,711.0,dukascopy_sample
USDZAR,78,0.678,720.0,dukascopy_sample
USDZAR,79,0.6369,720.0,dukascopy_sample
USDZAR,80,0.6251,720.0,dukascopy_sample
USDZAR,81,0.6123,720.0,dukascopy_sample
USDZAR,82,0.6146,720.0,dukascopy_sample
USDZAR,83,0.6046,720.0,dukascopy_sample
USDZAR,84,0.618,720.0,dukascopy_sample
USDZAR,85,0.598,720.0,dukascopy_sample
USDZAR,86,0.5904,720.0,dukascopy_sample
USDZAR,87,0.6143,720.0,dukascopy_sample
USDZAR,88,0.7394,719.0,dukascopy_sample
USDZAR,89,0.7799,715.0,dukascopy_sample
USDZAR,90,0.8065,704.0,dukascopy_sample
USDZAR,91,0.8279,704.0,dukascopy_sample
USDZAR,92,1.0916,695.0,dukascopy_sample
USDZAR,93,4.6778,486.0,dukascopy_sample
USDZAR,94,2.7751,582.0,dukascopy_sample
USDZAR,95,1.9168,586.0,dukascopy_sample
USDZAR,96,1.3909,654.0,dukascopy_sample
USDZAR,97,1.3387,637.0,dukascopy_sample
USDZAR,98,1.3968,664.0,dukascopy_sample
USDZAR,99,1.1789,657.0,dukascopy_sample
USDZAR,100,1.0926,667.0,dukascopy_sample
USDZAR,101,0.8481,711.0,dukascopy_sample
USDZAR,102,0.6952,720.0,dukascopy_sample
USDZAR,103,0.6075,720.0,dukascopy_sample
USDZAR,104,0.5947,720.0,dukascopy_sample
USDZAR,105,0.6057,720.0,dukascopy_sample
USDZAR,106,0.6085,720.0,dukascopy_sample
USDZAR,107,0.5991,720.0,dukascopy_sample
USDZAR,108,0.6289,720.0,dukascopy_sample
USDZAR,109,0.6351,720.0,dukascopy_sample
USDZAR,110,0.6193,720.0,dukascopy_sample
USDZAR,111,0.6312,720.0,dukascopy_sample
USDZAR,112,0.7863,717.0,dukascopy_sample
USDZAR,113,0.8312,711.0,dukascopy_sample
USDZAR,114,0.8979,684.0,dukascopy_sample
USDZAR,115,0.9495,689.0,dukascopy_sample
USDZAR,116,1.2432,625.0,dukascopy_sample
USDZAR,165,5.6937,345.0,dukascopy_sample
USDZAR,166,2.5001,639.0,dukascopy_sample
USDZAR,167,1.6664,692.0,dukascopy_sample
XAGUSD,0,1.054,778.0,dukascopy_sample
XAGUSD,1,1.0436,779.0,dukascopy_sample
XAGUSD,2,0.9928,778.0,dukascopy_sample
XAGUSD,3,0.9928,775.0,dukascopy_sample
XAGUSD,4,1.0046,836.0,dukascopy_sample
XAGUSD,5,0.9928,834.0,dukascopy_sample
XAGUSD,6,0.9928,840.0,dukascopy_sample
XAGUSD,7,0.9928,839.0,dukascopy_sample
XAGUSD,8,0.9928,839.0,dukascopy_sample
XAGUSD,9,0.981,839.0,dukascopy_sample
XAGUSD,10,0.9928,840.0,dukascopy_sample
XAGUSD,11,0.9928,838.0,dukascopy_sample
XAGUSD,12,0.981,840.0,dukascopy_sample
XAGUSD,13,0.9692,840.0,dukascopy_sample
XAGUSD,14,0.9456,840.0,dukascopy_sample
XAGUSD,15,0.9456,840.0,dukascopy_sample
XAGUSD,16,0.9574,838.0,dukascopy_sample
XAGUSD,17,0.9457,839.0,dukascopy_sample
XAGUSD,18,0.9577,836.0,dukascopy_sample
XAGUSD,19,0.993,832.0,dukascopy_sample
XAGUSD,20,1.0411,823.0,dukascopy_sample
XAGUSD,22,1.1533,814.0,dukascopy_sample
XAGUSD,23,1.1106,813.0,dukascopy_sample
XAGUSD,24,1.0636,832.0,dukascopy_sample
XAGUSD,25,1.0401,838.0,dukascopy_sample
XAGUSD,26,0.9928,839.0,dukascopy_sample
XAGUSD,27,0.9928,825.0,dukascopy_sample
XAGUSD,28,0.9928,829.0,dukascopy_sample
XAGUSD,29,0.9928,838.0,dukascopy_sample
XAGUSD,30,0.9928,838.0,dukascopy_sample
XAGUSD,31,0.981,839.0,dukascopy_sample
XAGUSD,32,0.9928,840.0,dukascopy_sample
XAGUSD,33,0.9928,839.0,dukascopy_sample
XAGUSD,34,0.9811,838.0,dukascopy_sample
XAGUSD,35,0.9928,838.0,dukascopy_sample
XAGUSD,36,0.9928,840.0,dukascopy_sample
XAGUSD,37,0.981,840.0,dukascopy_sample
XAGUSD,38,0.9337,840.0,dukascopy_sample
XAGUSD,39,0.9574,840.0,dukascopy_sample
XAGUSD,40,0.9574,839.0,dukascopy_sample
XAGUSD,41,0.9574,840.0,dukascopy_sample
XAGUSD,42,0.9459,837.0,dukascopy_sample
XAGUSD,43,0.9573,834.0,dukascopy_sample
XAGUSD,44,1.0296,809.0,dukascopy_sample
XAGUSD,46,1.2229,748.0,dukascopy_sample
XAGUSD,47,1.1172,750.0,dukascopy_sample
XAGUSD,48,1.0476,791.0,dukascopy_sample
XAGUSD,49,1.0283,840.0,dukascopy_sample
XAGUSD,50,1.0045,836.0,dukascopy_sample
XAGUSD,51,1.0046,836.0,dukascopy_sample
XAGUSD,52,0.9928,709.0,dukascopy_sample
XAGUSD,53,0.9928,715.0,dukascopy_sample
XAGUSD,54,1.0039,720.0,dukascopy_sample
XAGUSD,55,0.9928,719.0,dukascopy_sample
XAGUSD,56,0.9928,720.0,dukascopy_sample
XAGUSD,57,1.0039,720.0,dukascopy_sample
XAGUSD,58,0.9928,720.0,dukascopy_sample
XAGUSD,59,0.9928,720.0,dukascopy_sample
XAGUSD,60,0.9928,720.0,dukascopy_sample
XAGUSD,61,0.9818,720.0,dukascopy_sample
XAGUSD,62,0.9487,720.0,dukascopy_sample
XAGUSD,63,0.9597,720.0,dukascopy_sample
XAGUSD,64,0.9599,718.0,dukascopy_sample
XAGUSD,65,0.9487,720.0,dukascopy_sample
XAGUSD,66,0.9585,688.0,dukascopy_sample
XAGUSD,67,0.9448,659.0,dukascopy_sample
XAGUSD,68,1.0418,644.0,dukascopy_sample
XAGUSD,70,1.0932,709.0,dukascopy_sample
XAGUSD,71,1.1034,708.0,dukascopy_sample
XAGUSD,72,1.026,718.0,dukascopy_sample
XAGUSD,73,1.0039,719.0,dukascopy_sample
XAGUSD,74,0.9928,717.0,dukascopy_sample
XAGUSD,75,0.9928,710.0,dukascopy_sample
XAGUSD,76,0.9928,715.0,dukascopy_sample
XAGUSD,77,0.9928,716.0,dukascopy_sample
XAGUSD,78,0.9928,719.0,dukascopy_sample
XAGUSD,79,0.9928,720.0,dukascopy_sample
XAGUSD,80,0.9818,720.0,dukascopy_sample
XAGUSD,81,0.9818,720.0,dukascopy_sample
XAGUSD,82,0.9928,717.0,dukascopy_sample
XAGUSD,83,0.9928,720.0,dukascopy_sample
XAGUSD,84,0.9928,720.0,dukascopy_sample
XAGUSD,85,0.9928,719.0,dukascopy_sample
XAGUSD,86,0.9597,720.0,dukascopy_sample
XAGUSD,87,0.9487,720.0,dukascopy_sample
XAGUSD,88,0.9597,720.0,dukascopy_sample
XAGUSD,89,0.9597,720.0,dukascopy_sample
XAGUSD,90,0.971,716.0,dukascopy_sample
XAGUSD,91,0.9598,718.0,dukascopy_sample
XAGUSD,92,1.0055,694.0,dukascopy_sample
XAGUSD,94,1.1262,700.0,dukascopy_sample
XAGUSD,95,1.1038,704.0,dukascopy_sample
XAGUSD,96,1.037,719.0,dukascopy_sample
XAGUSD,97,1.0148,719.0,dukascopy_sample
XAGUSD,98,0.9928,719.0,dukascopy_sample
XAGUSD,99,0.9928,711.0,dukascopy_sample
XAGUSD,100,1.0035,708.0,dukascopy_sample
XAGUSD,101,1.0036,710.0,dukascopy_sample
XAGUSD,102,1.0093,718.0,dukascopy_sample
XAGUSD,103,0.9928,719.0,dukascopy_sample
XAGUSD,104,0.9928,719.0,dukascopy_sample
XAGUSD,105,0.9928,720.0,dukascopy_sample
XAGUSD,106,0.9928,717.0,dukascopy_sample
XAGUSD,107,0.9928,719.0,dukascopy_sample
XAGUSD,108,0.9818,720.0,dukascopy_sample
XAGUSD,109,0.9708,720.0,dukascopy_sample
XAGUSD,110,0.9487,720.0,dukascopy_sample
XAGUSD,111,0.9377,720.0,dukascopy_sample
XAGUSD,112,0.9487,720.0,dukascopy_sample
XAGUSD,113,0.9487,720.0,dukascopy_sample
XAGUSD,114,0.9486,719.0,dukascopy_sample
XAGUSD,115,0.9599,717.0,dukascopy_sample
XAGUSD,116,1.0488,710.0,dukascopy_sample
XAGUSD,166,1.2067,776.0,dukascopy_sample
XAGUSD,167,1.1144,771.0,dukascopy_sample
XAUUSD,0,1.1184,780.0,dukascopy_sample
XAUUSD,1,1.0779,780.0,dukascopy_sample
XAUUSD,2,1.0416,780.0,dukascopy_sample
XAUUSD,3,1.0539,780.0,dukascopy_sample
XAUUSD,4,1.051,841.0,dukascopy_sample
XAUUSD,5,1.0464,840.0,dukascopy_sample
XAUUSD,6,1.0061,840.0,dukascopy_sample
XAUUSD,7,0.9856,840.0,dukascopy_sample
XAUUSD,8,0.9663,840.0,dukascopy_sample
XAUUSD,9,0.9667,840.0,dukascopy_sample
XAUUSD,10,0.9565,840.0,dukascopy_sample
XAUUSD,11,0.9308,840.0,dukascopy_sample
XAUUSD,12,0.9317,840.0,dukascopy_sample
XAUUSD,13,0.9252,840.0,dukascopy_sample
XAUUSD,14,0.9137,840.0,dukascopy_sample
XAUUSD,15,0.8945,840.0,dukascopy_sample
XAUUSD,16,0.8936,840.0,dukascopy_sample
XAUUSD,17,0.8907,840.0,dukascopy_sample
XAUUSD,18,0.8984,840.0,dukascopy_sample
XAUUSD,19,0.8963,840.0,dukascopy_sample
XAUUSD,20,0.9838,840.0,dukascopy_sample
XAUUSD,22,1.2973,840.0,dukascopy_sample
XAUUSD,23,1.1436,839.0,dukascopy_sample
XAUUSD,24,0.9924,840.0,dukascopy_sample
XAUUSD,25,1.0256,840.0,dukascopy_sample
XAUUSD,26,1.0446,840.0,dukascopy_sample
XAUUSD,27,1.0188,840.0,dukascopy_sample
XAUUSD,28,1.0565,840.0,dukascopy_sample
XAUUSD,29,1.0372,840.0,dukascopy_sample
XAUUSD,30,0.9699,840.0,dukascopy_sample
XAUUSD,31,0.9683,840.0,dukascopy_sample
XAUUSD,32,0.9704,840.0,dukascopy_sample
XAUUSD,33,0.9846,840.0,dukascopy_sample
XAUUSD,34,0.946,840.0,dukascopy_sample
XAUUSD,35,0.9768,840.0,dukascopy_sample
XAUUSD,36,0.9782,840.0,dukascopy_sample
XAUUSD,37,0.9409,840.0,dukascopy_sample
XAUUSD,38,0.939,840.0,dukascopy_sample
XAUUSD,39,0.941,840.0,dukascopy_sample
XAUUSD,40,0.9386,840.0,dukascopy_sample
XAUUSD,41,0.8967,840.0,dukascopy_sample
XAUUSD,42,0.9276,840.0,dukascopy_sample
XAUUSD,43,0.9362,840.0,dukascopy_sample
XAUUSD,44,0.9834,840.0,dukascopy_sample
XAUUSD,46,1.4148,780.0,dukascopy_sample
XAUUSD,47,1.2932,779.0,dukascopy_sample
XAUUSD,48,1.0816,795.0,dukascopy_sample
XAUUSD,49,1.0284,840.0,dukascopy_sample
XAUUSD,50,1.0412,840.0,dukascopy_sample
XAUUSD,51,1.0547,840.0,dukascopy_sample
XAUUSD,52,1.075,722.0,dukascopy_sample
XAUUSD,53,1.0274,719.0,dukascopy_sample
XAUUSD,54,1.0088,720.0,dukascopy_sample
XAUUSD,55,0.9907,720.0,dukascopy_sample
XAUUSD,56,0.9615,720.0,dukascopy_sample
XAUUSD,57,0.9817,720.0,dukascopy_sample
XAUUSD,58,0.9761,720.0,dukascopy_sample
XAUUSD,59,0.9607,720.0,dukascopy_sample
XAUUSD,60,0.9615,720.0,dukascopy_sample
XAUUSD,61,0.946,720.0,dukascopy_sample
XAUUSD,62,0.9254,720.0,dukascopy_sample
XAUUSD,63,0.9263,720.0,dukascopy_sample
XAUUSD,64,0.9022,720.0,dukascopy_sample
XAUUSD,65,0.91,720.0,dukascopy_sample
XAUUSD,66,0.9531,690.0,dukascopy_sample
XAUUSD,67,0.9021,660.0,dukascopy_sample
XAUUSD,68,0.9947,660.0,dukascopy_sample
XAUUSD,70,1.3264,718.0,dukascopy_sample
XAUUSD,71,1.1587,720.0,dukascopy_sample
XAUUSD,72,1.0118,720.0,dukascopy_sample
XAUUSD,73,1.0315,720.0,dukascopy_sample
XAUUSD,74,1.0182,720.0,dukascopy_sample
XAUUSD,75,0.9675,720.0,dukascopy_sample
XAUUSD,76,1.0315,720.0,dukascopy_sample
XAUUSD,77,0.9912,720.0,dukascopy_sample
XAUUSD,78,0.9628,720.0,dukascopy_sample
XAUUSD,79,0.9787,720.0,dukascopy_sample
XAUUSD,80,0.9529,720.0,dukascopy_sample
XAUUSD,81,0.9869,720.0,dukascopy_sample
XAUUSD,82,0.9804,720.0,dukascopy_sample
XAUUSD,83,0.9482,720.0,dukascopy_sample
XAUUSD,84,0.9718,720.0,dukascopy_sample
XAUUSD,85,0.9533,720.0,dukascopy_sample
XAUUSD,86,0.9542,720.0,dukascopy_sample
XAUUSD,87,0.9332,720.0,dukascopy_sample
XAUUSD,88,0.8764,720.0,dukascopy_sample
XAUUSD,89,0.8988,720.0,dukascopy_sample
XAUUSD,90,0.8868,720.0,dukascopy_sample
XAUUSD,91,0.9151,720.0,dukascopy_sample
XAUUSD,92,0.8875,719.0,dukascopy_sample
XAUUSD,94,1.3588,719.0,dukascopy_sample
XAUUSD,95,1.2511,720.0,dukascopy_sample
XAUUSD,96,1.1518,720.0,dukascopy_sample
XAUUSD,97,1.0775,720.0,dukascopy_sample
XAUUSD,98,1.0187,720.0,dukascopy_sample
XAUUSD,99,1.038,720.0,dukascopy_sample
XAUUSD,100,0.9937,720.0,dukascopy_sample
XAUUSD,101,1.0019,720.0,dukascopy_sample
XAUUSD,102,0.9907,720.0,dukascopy_sample
XAUUSD,103,0.9615,720.0,dukascopy_sample
XAUUSD,104,0.9289,720.0,dukascopy_sample
XAUUSD,105,0.9233,720.0,dukascopy_sample
XAUUSD,106,0.9572,720.0,dukascopy_sample
XAUUSD,107,0.9662,720.0,dukascopy_sample
XAUUSD,108,0.9589,720.0,dukascopy_sample
XAUUSD,109,0.9456,720.0,dukascopy_sample
XAUUSD,110,0.9344,720.0,dukascopy_sample
XAUUSD,111,0.9443,720.0,dukascopy_sample
XAUUSD,112,0.9194,720.0,dukascopy_sample
XAUUSD,113,0.9297,720.0,dukascopy_sample
XAUUSD,114,0.9035,720.0,dukascopy_sample
XAUUSD,115,0.9246,720.0,dukascopy_sample
XAUUSD,116,1.0174,720.0,dukascopy_sample
XAUUSD,166,1.3577,780.0,dukascopy_sample
XAUUSD,167,1.2484,778.0,dukascopy_sample
